N,종목명,현재가,전일비,등락률,액면가,PER,ROE,PBR,유보율
1523.0,KODEX KRX300레버리지,13790.0,75.0,-0.54%,0.0,,
1524.0,KB 레버리지 KOSPI 200 선물 ETN,27580.0,425.0,+1.57%,0.0,,
1525.0,ACE 미국다우존스리츠(합성 H),76580.0,0.0,0.00%,0.0,,
1526.0,TIGER 글로벌자원생산기업(합성 H),15315.0,70.0,-0.45%,0.0,,
1527.0,KODEX 보험,7635.0,95.0,+1.26%,0.0,,
1528.0,신한 인버스 WTI원유 선물 ETN(H),2745.0,55.0,+2.04%,0.0,,
1529.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),13650.0,45.0,+0.33%,0.0,,
1530.0,ACE 글로벌메타버스테크액티브,8530.0,75.0,-0.87%,0.0,,
1531.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),13635.0,0.0,0.00%,0.0,,
1532.0,JW중외제약2우B,66000.0,500.0,+0.76%,2500.0,42.39,6.42
1533.0,TRUE 인버스 플래티넘 선물 ETN,13590.0,215.0,-1.56%,0.0,,
1534.0,메리츠 레버리지 구리 선물 ETN(H),13585.0,0.0,0.00%,0.0,,
1535.0,KODEX 에너지화학,19405.0,95.0,-0.49%,0.0,,
1536.0,TIGER TSMC밸류체인FACTSET,10860.0,40.0,+0.37%,0.0,,
1537.0,메리츠 인버스 국채30년 ETN,13575.0,0.0,0.00%,0.0,,
1538.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),13555.0,0.0,0.00%,0.0,,
1539.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),13555.0,600.0,-4.24%,0.0,,
1540.0,ARIRANG 선진국MSCI(합성 H),11100.0,35.0,+0.32%,0.0,,
1541.0,KB S&P 레버리지 WTI원유 선물 ETN(H),13535.0,575.0,-4.08%,0.0,,
1542.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),90.0,5.0,+5.88%,0.0,,
1543.0,ARIRANG 우량회사채50 1년,112385.0,30.0,+0.03%,0.0,,
1544.0,메리츠 레버리지 은 선물 ETN(H),13470.0,20.0,+0.15%,0.0,,
1545.0,KBSTAR 헬스케어채권혼합,11195.0,15.0,-0.13%,0.0,,
1546.0,TIGER 유로스탁스배당30,11185.0,25.0,+0.22%,0.0,,
1547.0,QV 레버리지 은 선물 ETN(H),13410.0,0.0,0.00%,0.0,,
1548.0,하나 레버리지 구리 선물 ETN(H),13345.0,0.0,0.00%,0.0,,
1549.0,TIGER K게임,7845.0,130.0,+1.69%,0.0,,
1550.0,TRUE 레버리지 유로스탁스50 ETN(H) B,13335.0,135.0,+1.02%,0.0,,
1551.0,VITA MZ소비액티브,8875.0,140.0,+1.60%,0.0,,
1552.0,삼성 레버리지 구리 선물 ETN(H),13300.0,305.0,-2.24%,0.0,,
1553.0,하나 인버스 2X 옥수수 선물 ETN(H),13285.0,45.0,+0.34%,0.0,,
1554.0,QV 레버리지 구리 선물 ETN(H),13255.0,245.0,-1.81%,0.0,,
1555.0,코오롱글로벌우,17830.0,50.0,+0.28%,5000.0,3.41,0.6
1556.0,HANARO Fn K-게임,4190.0,50.0,+1.21%,0.0,,
1557.0,ACE 멕시코MSCI(합성),14665.0,40.0,-0.27%,0.0,,
1558.0,한화갤러리아우,4540.0,85.0,-1.84%,500.0,,1.03
1559.0,TIGER 미국배당+3%프리미엄다우존스,10510.0,40.0,+0.38%,0.0,,
1560.0,신한 인버스 금 선물 ETN(H),6555.0,5.0,+0.08%,0.0,,
1561.0,BNK 주주가치액티브,11895.0,5.0,-0.04%,0.0,,
1562.0,SOL 한국형글로벌반도체액티브,12305.0,40.0,-0.32%,0.0,,
1563.0,KOSEF 미국S&P500,11795.0,25.0,+0.21%,0.0,,
1564.0,삼성 인버스 2X 은 선물 ETN(H),1285.0,10.0,-0.77%,0.0,,
1565.0,HANARO 글로벌탄소배출권선물ICE(합성),11165.0,70.0,+0.63%,0.0,,
1566.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,12830.0,0.0,0.00%,0.0,,
1567.0,삼성 레버리지 항셍테크 ETN(H),2130.0,90.0,-4.05%,0.0,,
1568.0,TRUE 인버스 은 선물 ETN,12770.0,115.0,+0.91%,0.0,,
1569.0,대신 인버스 밀 선물 ETN(H),12760.0,105.0,+0.83%,0.0,,
1570.0,ARIRANG 미국다우존스고배당주(합성 H),14980.0,85.0,-0.56%,0.0,,
1571.0,삼성 인버스 HSCEI ETN(H),12715.0,0.0,0.00%,0.0,,
1572.0,TIMEFOLIO Korea플러스배당액티브,10945.0,40.0,+0.37%,0.0,,
1573.0,KOSEF 미국나스닥100(H),12650.0,25.0,-0.20%,0.0,,
1574.0,ARIRANG 우주항공&UAM iSelect,10530.0,160.0,+1.54%,0.0,,
1575.0,TIGER LG그룹+펀더멘털,8535.0,10.0,-0.12%,0.0,,
1576.0,KODEX 200가치저변동,9695.0,25.0,+0.26%,0.0,,
1577.0,QV US 500 월간레버리지 ETN(H),25180.0,0.0,0.00%,0.0,,
1578.0,삼성 인버스 2X HSCEI ETN(H),12455.0,0.0,0.00%,0.0,,
1579.0,신한 USD K200 선물 바이셀 ETN,6225.0,0.0,0.00%,0.0,,
1580.0,메리츠 인버스 미국채10년 ETN(H),12350.0,0.0,0.00%,0.0,,
1581.0,메리츠 인버스 미국채30년 ETN(H),12285.0,0.0,0.00%,0.0,,
1582.0,ARIRANG 미국S&P500,11160.0,25.0,+0.22%,0.0,,
1583.0,KODEX MSCI KOREA ESG유니버설,10175.0,25.0,-0.25%,0.0,,
1584.0,KB 레버리지 FANG 플러스 ETN(H),24400.0,530.0,-2.13%,0.0,,
1585.0,HANARO KOFR금리액티브(합성),101530.0,30.0,+0.03%,0.0,,
1586.0,KODEX 필수소비재,6745.0,15.0,+0.22%,0.0,,
1587.0,대신 S&P 인버스 WTI원유 선물 ETN,12130.0,250.0,+2.10%,0.0,,
1588.0,QV iSelect 배터리 재활용 Top10 ETN,12050.0,95.0,-0.78%,0.0,,
1589.0,KODEX 미국클린에너지나스닥,8585.0,80.0,-0.92%,0.0,,
1590.0,KBSTAR 중국MSCI China(H),8270.0,0.0,0.00%,0.0,,
1591.0,TRUE 금 선물 ETN,11965.0,0.0,0.00%,0.0,,
1592.0,신한 달러인덱스 선물 ETN(H),11925.0,0.0,0.00%,0.0,,
1593.0,ARIRANG Apple채권혼합Fn,10785.0,5.0,+0.05%,0.0,,
1594.0,신한 인버스 구리 선물 ETN(H),5925.0,60.0,+1.02%,0.0,,
1595.0,JW중외제약우,35300.0,1300.0,+3.82%,2500.0,22.67,3.43
1596.0,ACE 글로벌브랜드TOP10블룸버그,12380.0,115.0,+0.94%,0.0,,
1597.0,ARIRANG 고배당주채권혼합,10690.0,10.0,+0.09%,0.0,,
1598.0,TRUE 인버스 금 선물 ETN,11745.0,90.0,+0.77%,0.0,,
1599.0,신한 FnGuide 폐기물처리 ETN,5845.0,85.0,-1.43%,0.0,,
1600.0,KODEX 미국S&P바이오(합성),23000.0,290.0,+1.28%,0.0,,
1601.0,메리츠 인버스 2X 국채10년 ETN,11630.0,0.0,0.00%,0.0,,
1602.0,신한 인버스 콩 선물 ETN(H),5805.0,5.0,+0.09%,0.0,,
1603.0,에셋플러스 코리아대장장이액티브,12855.0,180.0,+1.42%,0.0,,
1604.0,미래에셋 인도네시아 Top5 ETN,11515.0,35.0,-0.30%,0.0,,
1605.0,KODEX Fn K-뉴딜디지털플러스,9585.0,40.0,-0.42%,0.0,,
1606.0,KOSEF 차이나A50커넥트MSCI,8775.0,100.0,-1.13%,0.0,,
1607.0,TIGER KRX300,16210.0,40.0,-0.25%,0.0,,
1608.0,파워 코스피100,25785.0,170.0,-0.65%,0.0,,
1609.0,KODEX 테슬라밸류체인FactSet,10740.0,60.0,+0.56%,0.0,,
1610.0,KB KRX ESG Eco ETN,11205.0,65.0,+0.58%,0.0,,
1611.0,에셋플러스 글로벌대장장이액티브,11915.0,40.0,+0.34%,0.0,,
1612.0,QV iSelect-WG 그린에너지 ESG ETN,11185.0,0.0,0.00%,0.0,,
1613.0,삼성 KRX 2차전지 K-뉴딜 ETN,11145.0,145.0,-1.28%,0.0,,
1614.0,KBSTAR 글로벌클린에너지S&P,8570.0,35.0,-0.41%,0.0,,
1615.0,신한 FnGuide 메타버스 ETN,5570.0,20.0,+0.36%,0.0,,
1616.0,삼성 인버스 코스피 200 선물 ETN,11140.0,5.0,+0.04%,0.0,,
1617.0,삼성 인버스 항셍테크 ETN(H),11075.0,75.0,+0.68%,0.0,,
1618.0,QV S&P500 버퍼10% 3월 ETN(H),11075.0,0.0,0.00%,0.0,,
1619.0,메리츠 인버스 국채10년 ETN,11050.0,0.0,0.00%,0.0,,
1620.0,QV S&P500 버퍼10% 6월 ETN(H),11035.0,0.0,0.00%,0.0,,
1621.0,삼성 인버스 구리 선물 ETN(H),11000.0,50.0,+0.46%,0.0,,
1622.0,KODEX 미국스마트모빌리티S&P,6465.0,70.0,-1.07%,0.0,,
1623.0,메리츠 대표 농산물 선물 ETN(H),10980.0,15.0,-0.14%,0.0,,
1624.0,대신 인버스 3X 국채10년 ETN,21890.0,0.0,0.00%,0.0,,
1625.0,메리츠 인버스 구리 선물 ETN(H),10930.0,0.0,0.00%,0.0,,
1626.0,QV S&P500 버퍼10% 12월 ETN(H),10930.0,0.0,0.00%,0.0,,
1627.0,KB 인버스 2X 나스닥 100 ETN,5460.0,70.0,+1.30%,0.0,,
1628.0,대덕1우,9000.0,120.0,-1.32%,500.0,19.07,0.53
1629.0,유유제약1우,4805.0,150.0,-3.03%,1000.0,-17.04,0.8
1630.0,KODEX KTOP30,18115.0,45.0,-0.25%,0.0,,
1631.0,메리츠 레버리지 국채5년 ETN,10820.0,25.0,-0.23%,0.0,,
1632.0,삼성 나스닥 100 ETN(H),10785.0,25.0,-0.23%,0.0,,
1633.0,KB 레버리지 콩 선물 ETN,21550.0,0.0,0.00%,0.0,,
1634.0,KBSTAR KRX300,16505.0,85.0,-0.51%,0.0,,
1635.0,메리츠 인버스 3X 국채30년 ETN,53595.0,1225.0,+2.34%,0.0,,
1636.0,KOSEF 미국달러선물인버스2X,5825.0,70.0,-1.19%,0.0,,
1637.0,KODEX 구리선물(H),6690.0,85.0,-1.25%,0.0,,
1638.0,ACE 미국IT인터넷S&P(합성 H),13370.0,95.0,-0.71%,0.0,,
1639.0,KTOP 코스피50,23745.0,115.0,-0.48%,0.0,,
1640.0,신한 인버스 2X 미국달러 선물 ETN,5325.0,75.0,-1.39%,0.0,,
1641.0,신한 레버리지 Russell 2000 ETN,10645.0,120.0,-1.11%,0.0,,
1642.0,메리츠 인버스 3X 국채10년 ETN,21255.0,0.0,0.00%,0.0,,
1643.0,TIGER 코스닥글로벌,10620.0,65.0,-0.61%,0.0,,
1644.0,넥센우,2940.0,40.0,+1.38%,500.0,17.09,0.14
1645.0,메리츠 국채5년 ETN,10580.0,0.0,0.00%,0.0,,
1646.0,TIGER 200동일가중,11130.0,80.0,+0.72%,0.0,,
1647.0,KOSEF 물가채KIS,105530.0,270.0,-0.26%,0.0,,
1648.0,하나 코스닥150 선물 ETN,10525.0,105.0,+1.01%,0.0,,
1649.0,태양금속우,3185.0,155.0,+5.12%,500.0,61.25,1.11
1650.0,TIGER 한중전기차(합성),11060.0,40.0,-0.36%,0.0,,
1651.0,메리츠 레버리지 국채3년 ETN,10490.0,0.0,0.00%,0.0,,
1652.0,하나 iSelect-WG 탄소중립 ESG ETN,10480.0,0.0,0.00%,0.0,,
1653.0,KODEX 미국S&P500필수소비재,10480.0,10.0,-0.10%,0.0,,
1654.0,삼성 S&P500 ETN,10435.0,5.0,+0.05%,0.0,,
1655.0,KB 인버스 2X 구리 선물 ETN(H),20860.0,365.0,+1.78%,0.0,,
1656.0,메리츠 금 선물 ETN(H),10415.0,0.0,0.00%,0.0,,
1657.0,KB S&P 유럽탄소배출권 선물 ETN(H),10415.0,295.0,+2.92%,0.0,,
1658.0,삼성 금 선물 ETN(H),10415.0,10.0,-0.10%,0.0,,
1659.0,메리츠 국채3년 ETN,10400.0,0.0,0.00%,0.0,,
1660.0,삼성 S&P500 VIX S/T 선물 ETN,10375.0,210.0,+2.07%,0.0,,
1661.0,대신 인버스 국채10년 ETN,10375.0,0.0,0.00%,0.0,,
1662.0,신한 S&P 레버리지 유로 선물 ETN(H),10340.0,0.0,0.00%,0.0,,
1663.0,TRUE 코스닥 150 ETN,10315.0,120.0,+1.18%,0.0,,
1664.0,WOORI 200,34365.0,75.0,-0.22%,0.0,,
1665.0,KBSTAR 글로벌수소경제Indxx,8590.0,95.0,-1.09%,0.0,,
1666.0,KB 인버스 2X 항셍테크 선물 ETN,10290.0,375.0,+3.78%,0.0,,
1667.0,신한 S&P 유로 선물 ETN(H),10280.0,0.0,0.00%,0.0,,
1668.0,SOL 24-06 국고채액티브,102550.0,10.0,+0.01%,0.0,,
1669.0,HANARO 탄소효율그린뉴딜,8545.0,30.0,-0.35%,0.0,,
1670.0,KOSEF 블루칩,7885.0,10.0,-0.13%,0.0,,
1671.0,KODEX 미국S&P500헬스케어,10790.0,30.0,-0.28%,0.0,,
1672.0,메리츠 인버스 3X 국채5년 ETN,20495.0,0.0,0.00%,0.0,,
1673.0,KBSTAR 미국고정배당우선증권ICE TR,9745.0,0.0,0.00%,0.0,,
1674.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10220.0,95.0,+0.94%,0.0,,
1675.0,메리츠 인버스 은 선물 ETN(H),10220.0,10.0,-0.10%,0.0,,
1676.0,티와이홀딩스우,8190.0,320.0,+4.07%,500.0,6.67,0.2
1677.0,삼성 인버스 은 선물 ETN(H),10175.0,5.0,+0.05%,0.0,,
1678.0,미래에셋 인버스 에너지화학 Core5 ETN,5075.0,20.0,+0.40%,0.0,,
1679.0,TRUE 레버리지 일본 엔선물 ETN C,10140.0,25.0,-0.25%,0.0,,
1680.0,메리츠 인버스 3X 국채3년 ETN,20265.0,0.0,0.00%,0.0,,
1681.0,신한 인버스 Russell 2000 ETN,10125.0,155.0,+1.55%,0.0,,
1682.0,KBSTAR 미국달러SOFR금리액티브(합성),10125.0,55.0,+0.55%,0.0,,
1683.0,TRUE S&P 인버스 2X 엔달러 선물 ETN(H),10095.0,0.0,0.00%,0.0,,
1684.0,메리츠 3X 레버리지 국채3년 ETN,20155.0,20.0,-0.10%,0.0,,
1685.0,마이다스 KoreaStock액티브,19185.0,5.0,-0.03%,0.0,,
1686.0,TRUE 일본 엔선물 ETN C,10070.0,20.0,-0.20%,0.0,,
1687.0,KODEX 미국S&P500통신서비스,10055.0,10.0,+0.10%,0.0,,
1688.0,KBSTAR 국채30년레버리지KAP(합성),17480.0,235.0,-1.33%,0.0,,
1689.0,KB 레버리지 금 선물 ETN(H),20010.0,10.0,-0.05%,0.0,,
1690.0,TIGER 글로벌사이버보안INDXX,9620.0,20.0,+0.21%,0.0,,
1691.0,KB 인버스 2X 밀 선물 ETN,20000.0,505.0,+2.59%,0.0,,
1692.0,TRUE 구리 선물 ETN,9975.0,0.0,0.00%,0.0,,
1693.0,삼성 블룸버그 WTI원유 선물 ETN,9940.0,165.0,-1.63%,0.0,,
1694.0,삼성 인버스 금 선물 ETN(H),9940.0,10.0,+0.10%,0.0,,
1695.0,신한 S&P 인버스 유로 선물 ETN(H),9920.0,5.0,+0.05%,0.0,,
1696.0,TRUE 블룸버그 WTI원유 선물 ETN,9905.0,175.0,-1.74%,0.0,,
1697.0,메리츠 인버스 국채5년 ETN,9890.0,0.0,0.00%,0.0,,
1698.0,TRUE S&P 엔달러 선물 ETN(H),9885.0,50.0,-0.50%,0.0,,
1699.0,메리츠 인버스 2X 국채3년 ETN,9870.0,0.0,0.00%,0.0,,
1700.0,메리츠 3X 레버리지 국채5년 ETN,19740.0,65.0,-0.33%,0.0,,
1701.0,TRUE FnGuide IoT ETN,9865.0,110.0,-1.10%,0.0,,
1702.0,TRUE 인버스 2X 일본 엔선물 ETN,9855.0,0.0,0.00%,0.0,,
1703.0,KODEX 33-06 국고채액티브,9850.0,25.0,-0.25%,0.0,,
1704.0,TIGER 은행,6310.0,35.0,+0.56%,0.0,,
1705.0,KODEX MSCI Korea,16345.0,15.0,+0.09%,0.0,,
1706.0,KODEX 53-09 국고채액티브,9805.0,55.0,-0.56%,0.0,,
1707.0,KODEX TDF2030액티브,10890.0,0.0,0.00%,0.0,,
1708.0,KODEX 미국S&P500유틸리티,9800.0,10.0,-0.10%,0.0,,
1709.0,KODEX 200 중소형,12245.0,0.0,0.00%,0.0,,
1710.0,SOL KRX300,16295.0,30.0,+0.18%,0.0,,
1711.0,TRUE S&P 레버리지 엔달러 선물 ETN(H),9770.0,120.0,-1.21%,0.0,,
1712.0,대신 국채10년 ETN,9740.0,45.0,-0.46%,0.0,,
1713.0,TIGER 200 금융,6070.0,10.0,+0.17%,0.0,,
1714.0,신한 S&P 인버스 2X 유로 선물 ETN(H),9710.0,30.0,-0.31%,0.0,,
1715.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9680.0,80.0,-0.82%,0.0,,
1716.0,KODEX 미국S&P500테크놀로지,9675.0,15.0,-0.15%,0.0,,
1717.0,삼성 인버스 China A50 선물 ETN(H),9670.0,160.0,+1.68%,0.0,,
1718.0,ARIRANG KRX300,16090.0,65.0,-0.40%,0.0,,
1719.0,TIGER 한중반도체(합성),11355.0,35.0,-0.31%,0.0,,
1720.0,TRUE S&P500 VIX S/T 선물 ETN(H),9645.0,115.0,+1.21%,0.0,,
1721.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,12040.0,45.0,+0.38%,0.0,,
1722.0,KOSEF KRX100,5345.0,25.0,-0.47%,0.0,,
1723.0,TRUE 은 선물 ETN,9620.0,0.0,0.00%,0.0,,
1724.0,ARIRANG ESG성장주액티브,8320.0,30.0,-0.36%,0.0,,
1725.0,TIMEFOLIO 미국나스닥100액티브,12920.0,50.0,+0.39%,0.0,,
1726.0,TIGER 유로스탁스레버리지(합성 H),9560.0,60.0,+0.63%,0.0,,
1727.0,ACE 골드선물 레버리지(합성 H),15910.0,25.0,+0.16%,0.0,,
1728.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,9515.0,290.0,-2.96%,0.0,,
1729.0,메리츠 인버스 2X 국채5년 ETN,9515.0,0.0,0.00%,0.0,,
1730.0,ARIRANG 200선물인버스2X,5135.0,40.0,+0.79%,0.0,,
1731.0,ACE 레버리지,6785.0,35.0,-0.51%,0.0,,
1732.0,신한 인버스 은 선물 ETN(H),4725.0,15.0,-0.32%,0.0,,
1733.0,성신양회우,12840.0,110.0,+0.86%,5000.0,-12.59,0.83
1734.0,메리츠 천연가스 선물 ETN(H),3140.0,220.0,-6.55%,0.0,,
1735.0,KODEX Fn웹툰&드라마,4265.0,70.0,-1.61%,0.0,,
1736.0,신한 인버스 2X 은 선물 ETN(H),1875.0,5.0,-0.27%,0.0,,
1737.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,9360.0,260.0,-2.70%,0.0,,
1738.0,TIGER 미국나스닥넥스트100,11005.0,125.0,+1.15%,0.0,,
1739.0,KBSTAR 미국장기국채선물레버리지(합성 H),6670.0,115.0,-1.69%,0.0,,
1740.0,ARIRANG 200선물레버리지,30970.0,95.0,-0.31%,0.0,,
1741.0,TRUE 인버스 유로스탁스50 ETN(H) C,9265.0,30.0,-0.32%,0.0,,
1742.0,메리츠 3X 레버리지 국채10년 ETN,18420.0,170.0,-0.91%,0.0,,
1743.0,TRUE 베트남 VN30 선물 ETN(H),9200.0,60.0,-0.65%,0.0,,
1744.0,KOSEF 미국S&P500(H),11500.0,50.0,-0.43%,0.0,,
1745.0,KOSEF 미국달러선물인버스,8945.0,55.0,-0.61%,0.0,,
1746.0,TIGER 우량가치,10860.0,20.0,+0.18%,0.0,,
1747.0,SOL 유럽탄소배출권선물S&P(H),13015.0,50.0,+0.39%,0.0,,
1748.0,ACE 미국달러단기채권액티브,10120.0,50.0,+0.50%,0.0,,
1749.0,TREX 펀더멘탈 200,36425.0,115.0,-0.31%,0.0,,
1750.0,KB 인버스 2X 금 선물 ETN(H),18195.0,30.0,+0.17%,0.0,,
1751.0,대신 2X 철광석 선물 ETN(H),9095.0,50.0,+0.55%,0.0,,
1752.0,메리츠 은 선물 ETN(H),9095.0,0.0,0.00%,0.0,,
1753.0,삼성 은 선물 ETN(H),9055.0,0.0,0.00%,0.0,,
1754.0,FOCUS 혁신기업액티브,8230.0,25.0,-0.30%,0.0,,
1755.0,덕성우,6500.0,450.0,-6.47%,500.0,50.0,1.19
1756.0,대신 3X 레버리지 국채10년 ETN,17995.0,240.0,-1.32%,0.0,,
1757.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,8985.0,95.0,-1.05%,0.0,,
1758.0,KB 인버스 2X 콩 선물 ETN,17965.0,155.0,-0.86%,0.0,,
1759.0,KODEX 미국ETF산업Top10 Indxx,11970.0,75.0,+0.63%,0.0,,
1760.0,TIMEFOLIO 미국S&P500액티브,12435.0,20.0,+0.16%,0.0,,
1761.0,삼양사우,24150.0,300.0,-1.23%,5000.0,3.86,0.18
1762.0,KODEX 모멘텀Plus,12765.0,25.0,+0.20%,0.0,,
1763.0,ACE 미국하이일드액티브(H),9915.0,5.0,+0.05%,0.0,,
1764.0,KB 레버리지 밀 선물 ETN,17805.0,205.0,-1.14%,0.0,,
1765.0,메리츠 구리 선물 ETN(H),8830.0,95.0,-1.06%,0.0,,
1766.0,마이다스 KoreaStock중소형액티브,23460.0,285.0,+1.23%,0.0,,
1767.0,삼성 구리 선물 ETN(H),8795.0,60.0,-0.68%,0.0,,
1768.0,HANARO 글로벌워터MSCI(합성),10980.0,5.0,-0.05%,0.0,,
1769.0,신한 인버스 달러인덱스 선물 ETN(H),8780.0,0.0,0.00%,0.0,,
1770.0,KBSTAR 미국장기국채선물(H),8750.0,80.0,-0.91%,0.0,,
1771.0,KODEX 코스닥150롱코스피200숏선물,10915.0,75.0,-0.68%,0.0,,
1772.0,삼성 인버스 2X 금 선물 ETN(H),8685.0,5.0,+0.06%,0.0,,
1773.0,TRUE 플래티넘 선물 ETN,8650.0,235.0,+2.79%,0.0,,
1774.0,TREX 200,34475.0,120.0,-0.35%,0.0,,
1775.0,ACE 싱가포르리츠,12310.0,0.0,0.00%,0.0,,
1776.0,SOL 유럽탄소배출권선물인버스ICE(H),10740.0,15.0,-0.14%,0.0,,
1777.0,ACE 삼성그룹동일가중,17165.0,105.0,+0.62%,0.0,,
1778.0,KB 인버스 2X S&P 500 선물 ETN,8580.0,100.0,+1.18%,0.0,,
1779.0,KOSEF 200선물인버스2X,2545.0,15.0,+0.59%,0.0,,
1780.0,TRUE 인버스 2X S&P500 선물 ETN(H),1715.0,10.0,+0.59%,0.0,,
1781.0,하나 인버스 2X 콩 선물 ETN(H),8565.0,80.0,-0.93%,0.0,,
1782.0,VITA 밸류알파액티브,11360.0,0.0,0.00%,0.0,,
1783.0,ACE 원자력테마딥서치,12160.0,35.0,-0.29%,0.0,,
1784.0,메리츠 레버리지 국채10년 ETN,8505.0,0.0,0.00%,0.0,,
1785.0,KOSEF Fn유전자혁신기술,11335.0,160.0,+1.43%,0.0,,
1786.0,히어로즈 미국달러SOFR금리액티브(합성),10485.0,55.0,+0.53%,0.0,,
1787.0,SK증권우,2170.0,30.0,-1.36%,500.0,144.67,1.45
1788.0,ACE 미국나스닥100채권혼합액티브,10575.0,40.0,+0.38%,0.0,,
1789.0,삼성 인버스 나스닥 100 ETN(H),8450.0,5.0,+0.06%,0.0,,
1790.0,KB 인버스 2X 은 선물 ETN(H),16870.0,30.0,-0.18%,0.0,,
1791.0,삼성 코스피 양매도 5% OTM ETN,8425.0,0.0,0.00%,0.0,,
1792.0,KBSTAR 미국S&P배당킹,10505.0,5.0,-0.05%,0.0,,
1793.0,SOL 한국형글로벌전기차&2차전지액티브,11270.0,25.0,-0.22%,0.0,,
1794.0,히어로즈 TDF2050액티브,11115.0,35.0,+0.32%,0.0,,
1795.0,KBSTAR KRX300레버리지,13875.0,145.0,-1.03%,0.0,,
1796.0,메리츠 CSI 300 ETN,8265.0,0.0,0.00%,0.0,,
1797.0,ACE 미국S&P500채권혼합액티브,10325.0,45.0,+0.44%,0.0,,
1798.0,KBSTAR KQ고배당,12680.0,0.0,0.00%,0.0,,
1799.0,SOL KEDI메가테크액티브,12655.0,75.0,+0.60%,0.0,,
1800.0,삼성 인버스 코스닥 150 선물 ETN,8210.0,50.0,+0.61%,0.0,,
1801.0,ACE 글로벌인컴TOP10 SOLACTIVE,10260.0,50.0,+0.49%,0.0,,
1802.0,KOSEF 코스피100,25605.0,105.0,-0.41%,0.0,,
1803.0,ACE 베트남VN30선물블룸버그레버리지(H),11705.0,235.0,-1.97%,0.0,,
1804.0,하나 인버스 코스닥150 선물 ETN,8185.0,45.0,+0.55%,0.0,,
1805.0,KB FnGuide 언택트 ETN,8185.0,60.0,+0.74%,0.0,,
1806.0,KOSEF Fn중소형,21360.0,315.0,+1.50%,0.0,,
1807.0,HANARO KAP초장기국고채,36480.0,140.0,-0.38%,0.0,,
1808.0,메리츠 미국채30년 ETN(H),8075.0,70.0,-0.86%,0.0,,
1809.0,KB STAR 50 ETN,8050.0,70.0,-0.86%,0.0,,
1810.0,에셋플러스 글로벌다이나믹시니어액티브,10040.0,10.0,+0.10%,0.0,,
1811.0,QV US 500 ETN(H),11430.0,0.0,0.00%,0.0,,
1812.0,삼성 FnGuide 웹 3.0 ETN,7995.0,45.0,+0.57%,0.0,,
1813.0,에셋플러스 글로벌영에이지액티브,11740.0,35.0,+0.30%,0.0,,
1814.0,TIGER 이머징마켓MSCI레버리지(합성 H),7250.0,75.0,-1.02%,0.0,,
1815.0,ACE 코스피,26560.0,35.0,-0.13%,0.0,,
1816.0,ACE 밸류대형,8845.0,15.0,-0.17%,0.0,,
1817.0,KOSEF 미국방어배당성장나스닥,13265.0,30.0,+0.23%,0.0,,
1818.0,크라운제과우,10280.0,10.0,+0.10%,200.0,18.52,0.67
1819.0,대신 S&P WTI원유 선물 ETN,7950.0,150.0,-1.85%,0.0,,
1820.0,KODEX 한중전기차(합성),11320.0,85.0,-0.75%,0.0,,
1821.0,SOL KRX기후변화솔루션,13180.0,130.0,-0.98%,0.0,,
1822.0,KBSTAR KRX기후변화솔루션,13090.0,135.0,-1.02%,0.0,,
1823.0,삼성 KRX 리츠 TOP10 월배당 ETN,7850.0,55.0,+0.71%,0.0,,
1824.0,KB 인버스 KOSPI 200 선물 ETN,11185.0,30.0,-0.27%,0.0,,
1825.0,KBSTAR 200고배당커버드콜ATM,7110.0,20.0,+0.28%,0.0,,
1826.0,태영건설우,6000.0,100.0,-1.64%,500.0,3.04,0.3
1827.0,마이다스 200커버드콜5%OTM,13015.0,15.0,-0.12%,0.0,,
1828.0,KOSEF 200선물레버리지,15290.0,80.0,-0.52%,0.0,,
1829.0,TIGER S&P글로벌인프라(합성),11995.0,85.0,+0.71%,0.0,,
1830.0,ARIRANG 태양광&ESS Fn,9725.0,20.0,+0.21%,0.0,,
1831.0,HANARO 미국S&P500,11110.0,5.0,-0.04%,0.0,,
1832.0,신한 인버스 다우존스지수 선물 ETN(H),3885.0,5.0,+0.13%,0.0,,
1833.0,TIGER 미국달러선물레버리지,12940.0,110.0,+0.86%,0.0,,
1834.0,HANARO 유로존국채25년플러스(합성 H),48465.0,375.0,-0.77%,0.0,,
1835.0,SOL 미국30년국채액티브(H),9680.0,105.0,-1.07%,0.0,,
1836.0,KBSTAR 주식혼합,38640.0,120.0,+0.31%,0.0,,
1837.0,히어로즈 미국성장기업30액티브,10285.0,0.0,0.00%,0.0,,
1838.0,TIGER KTOP30,9070.0,50.0,-0.55%,0.0,,
1839.0,히어로즈 TDF2040액티브,11000.0,0.0,0.00%,0.0,,
