N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1601.0,JW중외제약우,34150.0,200.0,+0.59%,2500.0
1602.0,파워 코스피100,26015.0,245.0,-0.93%,0.0
1603.0,TIGER KRX300,16310.0,130.0,-0.79%,0.0
1604.0,TRUE 인버스 금 선물 ETN,11375.0,70.0,+0.62%,0.0
1605.0,QV iSelect-WG 그린에너지 ESG ETN,11350.0,0.0,0.00%,0.0
1606.0,에셋플러스 코리아대장장이액티브,12605.0,30.0,-0.24%,0.0
1607.0,KODEX 미국S&P500필수소비재,10265.0,95.0,+0.93%,0.0
1608.0,KODEX 테슬라밸류체인FactSet,10720.0,205.0,-1.88%,0.0
1609.0,미래에셋 인도네시아 Top5 ETN,11200.0,40.0,+0.36%,0.0
1610.0,에셋플러스 글로벌대장장이액티브,11915.0,200.0,-1.65%,0.0
1611.0,TIGER 코스닥글로벌,11195.0,205.0,+1.87%,0.0
1612.0,대덕1우,9200.0,60.0,-0.65%,500.0
1613.0,QV S&P500 버퍼10% 3월 ETN(H),11135.0,0.0,0.00%,0.0
1614.0,QV S&P500 버퍼10% 6월 ETN(H),11120.0,0.0,0.00%,0.0
1615.0,KODEX 미국S&P500금융,11110.0,80.0,-0.71%,0.0
1616.0,KB KRX ESG Eco ETN,11090.0,150.0,-1.33%,0.0
1617.0,신한 인버스 2X 미국달러 선물 ETN,5535.0,20.0,-0.36%,0.0
1618.0,메리츠 인버스 국채10년 ETN,11065.0,10.0,+0.09%,0.0
1619.0,삼성 인버스 코스피 200 선물 ETN,11060.0,250.0,+2.31%,0.0
1620.0,신한 FnGuide 메타버스 ETN,5525.0,80.0,-1.43%,0.0
1621.0,KBSTAR 글로벌클린에너지S&P,8495.0,355.0,-4.01%,0.0
1622.0,QV S&P500 버퍼10% 12월 ETN(H),11020.0,0.0,0.00%,0.0
1623.0,메리츠 대표 농산물 선물 ETN(H),11010.0,325.0,-2.87%,0.0
1624.0,KODEX 구리선물(H),6880.0,50.0,-0.72%,0.0
1625.0,ACE 미국IT인터넷S&P(합성 H),13735.0,205.0,-1.47%,0.0
1626.0,대신 인버스 3X 국채10년 ETN,21960.0,0.0,0.00%,0.0
1627.0,삼성 나스닥 100 ETN(H),10970.0,145.0,-1.30%,0.0
1628.0,신한 레버리지 Russell 2000 ETN,10935.0,110.0,-1.00%,0.0
1629.0,KODEX KTOP30,18225.0,180.0,-0.98%,0.0
1630.0,KOSEF 미국달러선물인버스2X,6065.0,5.0,-0.08%,0.0
1631.0,KTOP 코스피50,24085.0,145.0,-0.60%,0.0
1632.0,메리츠 레버리지 국채5년 ETN,10835.0,5.0,+0.05%,0.0
1633.0,KBSTAR KRX300,16665.0,110.0,-0.66%,0.0
1634.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,10765.0,135.0,+1.27%,0.0
1635.0,삼성 인버스 구리 선물 ETN(H),10730.0,100.0,+0.94%,0.0
1636.0,KB 레버리지 콩 선물 ETN,21430.0,615.0,-2.79%,0.0
1637.0,삼성 인버스 항셍테크 ETN(H),10700.0,15.0,-0.14%,0.0
1638.0,메리츠 인버스 3X 국채10년 ETN,21375.0,70.0,+0.33%,0.0
1639.0,메리츠 인버스 구리 선물 ETN(H),10680.0,0.0,0.00%,0.0
1640.0,메리츠 금 선물 ETN(H),10590.0,0.0,0.00%,0.0
1641.0,메리츠 인버스 3X 국채30년 ETN,52945.0,705.0,+1.35%,0.0
1642.0,하나 코스닥150 선물 ETN,10585.0,305.0,-2.80%,0.0
1643.0,하나 iSelect-WG 탄소중립 ESG ETN,10580.0,0.0,0.00%,0.0
1644.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,10580.0,115.0,+1.10%,0.0
1645.0,TIGER 한중전기차(합성),11130.0,20.0,+0.18%,0.0
1646.0,메리츠 국채5년 ETN,10565.0,0.0,0.00%,0.0
1647.0,KOSEF 미국방어배당성장나스닥,13200.0,135.0,+1.03%,0.0
1648.0,KOSEF 물가채KIS,105595.0,205.0,-0.19%,0.0
1649.0,KODEX 미국S&P500헬스케어,10545.0,135.0,+1.30%,0.0
1650.0,삼성 금 선물 ETN(H),10525.0,80.0,-0.75%,0.0
1651.0,TIGER 은행,6330.0,80.0,-1.25%,0.0
1652.0,메리츠 레버리지 국채3년 ETN,10475.0,10.0,-0.10%,0.0
1653.0,신한 S&P 레버리지 유로 선물 ETN(H),10425.0,0.0,0.00%,0.0
1654.0,메리츠 국채3년 ETN,10390.0,0.0,0.00%,0.0
1655.0,KB 인버스 2X 나스닥 100 ETN,5190.0,160.0,+3.18%,0.0
1656.0,대신 인버스 국채10년 ETN,10380.0,0.0,0.00%,0.0
1657.0,삼성 S&P500 ETN,10360.0,55.0,-0.53%,0.0
1658.0,TRUE 코스닥 150 ETN,10350.0,70.0,+0.68%,0.0
1659.0,WOORI 200,34500.0,315.0,-0.90%,0.0
1660.0,HANARO 탄소효율그린뉴딜,8615.0,20.0,+0.23%,0.0
1661.0,TIGER 200동일가중,10875.0,75.0,-0.68%,0.0
1662.0,삼성 S&P500 VIX S/T 선물 ETN,10310.0,320.0,+3.20%,0.0
1663.0,KB 인버스 2X KOSDAQ 150 선물 ETN,6860.0,405.0,-5.57%,0.0
1664.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10265.0,5.0,-0.05%,0.0
1665.0,넥센우,2850.0,80.0,-2.73%,500.0
1666.0,메리츠 인버스 3X 국채5년 ETN,20510.0,0.0,0.00%,0.0
1667.0,SOL 24-06 국고채액티브,102435.0,85.0,+0.08%,0.0
1668.0,KB S&P 유럽탄소배출권 선물 ETN(H),10235.0,205.0,-1.96%,0.0
1669.0,신한 S&P 유로 선물 ETN(H),10220.0,50.0,-0.49%,0.0
1670.0,KB 레버리지 금 선물 ETN(H),20410.0,325.0,-1.57%,0.0
1671.0,TRUE 은 선물 ETN,10180.0,0.0,0.00%,0.0
1672.0,KOSEF 블루칩,7825.0,5.0,+0.06%,0.0
1673.0,메리츠 인버스 3X 국채3년 ETN,20260.0,10.0,+0.05%,0.0
1674.0,KBSTAR 국채30년레버리지KAP(합성),17605.0,165.0,-0.93%,0.0
1675.0,마이다스 KoreaStock액티브,19200.0,140.0,-0.72%,0.0
1676.0,메리츠 3X 레버리지 국채3년 ETN,20140.0,20.0,-0.10%,0.0
1677.0,KBSTAR 미국고정배당우선증권ICE TR,9590.0,40.0,-0.42%,0.0
1678.0,ARIRANG ESG성장주액티브,8345.0,35.0,+0.42%,0.0
1679.0,KODEX 미국S&P500경기소비재,11740.0,150.0,-1.26%,0.0
1680.0,KB 인버스 2X 밀 선물 ETN,19930.0,2825.0,+16.52%,0.0
1681.0,TRUE 구리 선물 ETN,9965.0,90.0,-0.90%,0.0
1682.0,티와이홀딩스우,8000.0,10.0,+0.13%,500.0
1683.0,KBSTAR 미국달러SOFR금리액티브(합성),9925.0,25.0,+0.25%,0.0
1684.0,KODEX 미국S&P500유틸리티,9925.0,0.0,0.00%,0.0
1685.0,ACE 미국달러단기채권액티브,9915.0,0.0,0.00%,0.0
1686.0,SOL KRX300,16525.0,75.0,+0.46%,0.0
1687.0,KB 인버스 2X 구리 선물 ETN(H),19815.0,335.0,+1.72%,0.0
1688.0,신한 S&P 인버스 유로 선물 ETN(H),9905.0,0.0,0.00%,0.0
1689.0,메리츠 3X 레버리지 국채5년 ETN,19805.0,10.0,+0.05%,0.0
1690.0,KODEX 미국S&P500테크놀로지,9900.0,175.0,-1.74%,0.0
1691.0,KODEX MSCI Korea,16490.0,170.0,-1.02%,0.0
1692.0,메리츠 인버스 국채5년 ETN,9890.0,5.0,+0.05%,0.0
1693.0,KODEX 미국S&P500통신서비스,9885.0,150.0,-1.49%,0.0
1694.0,TIGER 한중반도체(합성),11610.0,85.0,-0.73%,0.0
1695.0,메리츠 인버스 2X 국채3년 ETN,9865.0,0.0,0.00%,0.0
1696.0,KODEX 33-06 국고채액티브,9835.0,25.0,-0.25%,0.0
1697.0,미래에셋 인버스 에너지화학 Core5 ETN,4915.0,10.0,-0.20%,0.0
1698.0,TRUE FnGuide IoT ETN,9820.0,40.0,-0.41%,0.0
1699.0,KODEX 53-09 국고채액티브,9815.0,55.0,-0.56%,0.0
1700.0,삼성 인버스 금 선물 ETN(H),9810.0,85.0,+0.87%,0.0
1701.0,신한 S&P 인버스 2X 유로 선물 ETN(H),9795.0,90.0,+0.93%,0.0
1702.0,ARIRANG KRX300,16275.0,10.0,+0.06%,0.0
1703.0,TIGER 글로벌사이버보안INDXX,9765.0,290.0,-2.88%,0.0
1704.0,TRUE S&P500 VIX S/T 선물 ETN(H),9760.0,295.0,+3.12%,0.0
1705.0,미래에셋 인도네시아 금속&에너지 Top5 ETN,9755.0,75.0,+0.77%,0.0
1706.0,메리츠 은 선물 ETN(H),9755.0,0.0,0.00%,0.0
1707.0,ACE 골드선물 레버리지(합성 H),16235.0,250.0,-1.52%,0.0
1708.0,대신 국채10년 ETN,9740.0,25.0,-0.26%,0.0
1709.0,삼성 인버스 은 선물 ETN(H),9735.0,265.0,+2.80%,0.0
1710.0,KODEX TDF2030액티브,10815.0,45.0,-0.41%,0.0
1711.0,신한 인버스 Russell 2000 ETN,9720.0,115.0,+1.20%,0.0
1712.0,삼성 은 선물 ETN(H),9710.0,0.0,0.00%,0.0
1713.0,KOSEF KRX100,5390.0,50.0,-0.92%,0.0
1714.0,TIGER 200 금융,6060.0,60.0,-0.98%,0.0
1715.0,TIMEFOLIO 미국나스닥100액티브,13085.0,350.0,-2.61%,0.0
1716.0,ACE 레버리지,6885.0,80.0,-1.15%,0.0
1717.0,KODEX 200 중소형,12045.0,100.0,-0.82%,0.0
1718.0,ARIRANG 200선물인버스2X,5065.0,80.0,+1.60%,0.0
1719.0,KBSTAR 미국빅데이터Top3채권혼합iSelect,11965.0,55.0,-0.46%,0.0
1720.0,메리츠 인버스 2X 국채5년 ETN,9525.0,10.0,+0.11%,0.0
1721.0,메리츠 인버스 은 선물 ETN(H),9520.0,0.0,0.00%,0.0
1722.0,삼성 인버스 China A50 선물 ETN(H),9455.0,90.0,-0.94%,0.0
1723.0,ARIRANG 200선물레버리지,31510.0,405.0,-1.27%,0.0
1724.0,KODEX Fn웹툰&드라마,4280.0,20.0,-0.47%,0.0
1725.0,삼성 블룸버그 WTI원유 선물 ETN,9385.0,240.0,-2.49%,0.0
1726.0,KB 인버스 2X 항셍테크 선물 ETN,9375.0,375.0,-3.85%,0.0
1727.0,TRUE 블룸버그 WTI원유 선물 ETN,9360.0,325.0,-3.36%,0.0
1728.0,TIGER 유로스탁스레버리지(합성 H),9320.0,240.0,-2.51%,0.0
1729.0,TRUE 인버스 유로스탁스50 ETN(H) C,9310.0,60.0,+0.65%,0.0
1730.0,KOSEF 미국달러선물인버스,9120.0,5.0,-0.05%,0.0
1731.0,KOSEF 미국S&P500(H),11610.0,105.0,-0.90%,0.0
1732.0,TIGER 미국나스닥넥스트100,10880.0,120.0,-1.09%,0.0
1733.0,KBSTAR 글로벌수소경제Indxx,8805.0,110.0,-1.23%,0.0
1734.0,성신양회우,12550.0,120.0,-0.95%,5000.0
1735.0,FOCUS 혁신기업액티브,8370.0,45.0,-0.53%,0.0
1736.0,메리츠 3X 레버리지 국채10년 ETN,18375.0,155.0,-0.84%,0.0
1737.0,삼양사우,24750.0,50.0,-0.20%,5000.0
1738.0,TREX 펀더멘탈 200,36605.0,240.0,-0.65%,0.0
1739.0,삼성 구리 선물 ETN(H),9125.0,0.0,0.00%,0.0
1740.0,메리츠 구리 선물 ETN(H),9125.0,0.0,0.00%,0.0
1741.0,태양금속우,2760.0,70.0,+2.60%,500.0
1742.0,신한 인버스 은 선물 ETN(H),4545.0,145.0,+3.30%,0.0
1743.0,TRUE 블룸버그 인도네시아 대표원자재 ETN,9080.0,45.0,+0.50%,0.0
1744.0,TRUE 베트남 VN30 선물 ETN(H),9035.0,75.0,-0.82%,0.0
1745.0,대신 3X 레버리지 국채10년 ETN,18000.0,175.0,-0.96%,0.0
1746.0,SOL 유럽탄소배출권선물S&P(H),12830.0,100.0,-0.77%,0.0
1747.0,KODEX 코스닥150롱코스피200숏선물,11225.0,340.0,+3.12%,0.0
1748.0,TIMEFOLIO 미국S&P500액티브,12410.0,215.0,-1.70%,0.0
1749.0,대신 2X 철광석 선물 ETN(H),8915.0,840.0,-8.61%,0.0
1750.0,KB 인버스 2X 콩 선물 ETN,17785.0,870.0,+5.14%,0.0
1751.0,TIGER 우량가치,10575.0,45.0,-0.42%,0.0
1752.0,ACE 미국하이일드액티브(H),9860.0,60.0,-0.60%,0.0
1753.0,KB 인버스 2X 금 선물 ETN(H),17730.0,295.0,+1.69%,0.0
1754.0,KODEX 미국ETF산업Top10 Indxx,11810.0,20.0,-0.17%,0.0
1755.0,KODEX 모멘텀Plus,12605.0,20.0,-0.16%,0.0
1756.0,HANARO 글로벌워터MSCI(합성),10990.0,15.0,-0.14%,0.0
1757.0,신한 인버스 달러인덱스 선물 ETN(H),8785.0,30.0,-0.34%,0.0
1758.0,SOL 유럽탄소배출권선물인버스ICE(H),10885.0,130.0,+1.21%,0.0
1759.0,KB 레버리지 밀 선물 ETN,17355.0,2760.0,-13.72%,0.0
1760.0,TREX 200,34705.0,250.0,-0.72%,0.0
1761.0,신한 인버스 2X 은 선물 ETN(H),1735.0,100.0,+6.12%,0.0
1762.0,KOSEF 200선물인버스2X,2500.0,25.0,+1.01%,0.0
1763.0,하나 인버스 2X 콩 선물 ETN(H),8590.0,400.0,+4.88%,0.0
1764.0,ACE 원자력테마딥서치,12260.0,155.0,-1.25%,0.0
1765.0,TRUE 플래티넘 선물 ETN,8575.0,95.0,-1.10%,0.0
1766.0,ACE 싱가포르리츠,12230.0,35.0,-0.29%,0.0
1767.0,SOL 한국형글로벌전기차&2차전지액티브,11545.0,10.0,+0.09%,0.0
1768.0,SK증권우,2180.0,0.0,0.00%,500.0
1769.0,마이다스 KoreaStock중소형액티브,22705.0,130.0,+0.58%,0.0
1770.0,KBSTAR KRX300레버리지,14175.0,145.0,-1.01%,0.0
1771.0,삼성 인버스 2X 금 선물 ETN(H),8485.0,125.0,+1.50%,0.0
1772.0,메리츠 레버리지 국채10년 ETN,8450.0,40.0,-0.47%,0.0
1773.0,KBSTAR KQ고배당,12990.0,170.0,+1.33%,0.0
1774.0,삼성 코스피 양매도 5% OTM ETN,8415.0,0.0,0.00%,0.0
1775.0,TRUE 인버스 2X S&P500 선물 ETN(H),1680.0,30.0,+1.82%,0.0
1776.0,메리츠 천연가스 선물 ETN(H),2785.0,100.0,-3.47%,0.0
1777.0,ACE 삼성그룹동일가중,16710.0,80.0,-0.48%,0.0
1778.0,ACE 미국나스닥100채권혼합액티브,10425.0,30.0,-0.29%,0.0
1779.0,삼성 인버스 나스닥 100 ETN(H),8330.0,125.0,+1.52%,0.0
1780.0,히어로즈 미국달러SOFR금리액티브(합성),10280.0,5.0,+0.05%,0.0
1781.0,KBSTAR 미국장기국채선물레버리지(합성 H),6660.0,380.0,-5.40%,0.0
1782.0,SOL KEDI메가테크액티브,12795.0,60.0,-0.47%,0.0
1783.0,KBSTAR 미국S&P배당킹,10390.0,65.0,+0.63%,0.0
1784.0,VITA 밸류알파액티브,11075.0,220.0,-1.95%,0.0
1785.0,ARIRANG 국채선물10년,50615.0,115.0,-0.23%,0.0
1786.0,KOSEF 코스피100,25860.0,160.0,-0.61%,0.0
1787.0,TIGER 이머징마켓MSCI레버리지(합성 H),7500.0,70.0,-0.92%,0.0
1788.0,SOL 미국30년국채액티브(H),9700.0,230.0,-2.32%,0.0
1789.0,SOL KRX기후변화솔루션,13700.0,50.0,+0.37%,0.0
1790.0,히어로즈 TDF2050액티브,10955.0,95.0,-0.86%,0.0
1791.0,KB 인버스 2X S&P 500 선물 ETN,8215.0,150.0,+1.86%,0.0
1792.0,HANARO KAP초장기국고채,36500.0,75.0,-0.21%,0.0
1793.0,KB FnGuide 언택트 ETN,8170.0,210.0,-2.51%,0.0
1794.0,메리츠 CSI 300 ETN,8145.0,0.0,0.00%,0.0
1795.0,KBSTAR KRX기후변화솔루션,13565.0,10.0,+0.07%,0.0
1796.0,삼성 KRX 리츠 TOP10 월배당 ETN,8125.0,30.0,-0.37%,0.0
1797.0,QV US 500 ETN(H),11605.0,0.0,0.00%,0.0
1798.0,ACE 미국S&P500채권혼합액티브,10145.0,20.0,-0.20%,0.0
1799.0,삼성 FnGuide 웹 3.0 ETN,8105.0,190.0,-2.29%,0.0
1800.0,ACE 베트남VN30선물블룸버그레버리지(H),11565.0,95.0,-0.81%,0.0
1801.0,KB STAR 50 ETN,8095.0,0.0,0.00%,0.0
1802.0,ACE 글로벌인컴TOP10 SOLACTIVE,10110.0,50.0,-0.49%,0.0
1803.0,메리츠 미국채30년 ETN(H),8065.0,210.0,-2.54%,0.0
1804.0,크라운제과우,10410.0,80.0,+0.77%,200.0
1805.0,ACE 밸류대형,8900.0,45.0,-0.50%,0.0
1806.0,ACE 코스피,26690.0,110.0,-0.41%,0.0
1807.0,KBSTAR KRX300미국달러선물혼합,16000.0,20.0,-0.12%,0.0
1808.0,하나 인버스 코스닥150 선물 ETN,7990.0,135.0,-1.66%,0.0
1809.0,KODEX 한중전기차(합성),11390.0,50.0,+0.44%,0.0
1810.0,삼성 인버스 코스닥 150 선물 ETN,7950.0,225.0,-2.75%,0.0
1811.0,KOSEF Fn유전자혁신기술,10600.0,530.0,+5.26%,0.0
1812.0,KOSEF 200선물레버리지,15505.0,205.0,-1.30%,0.0
1813.0,에셋플러스 글로벌다이나믹시니어액티브,9860.0,105.0,-1.05%,0.0
1814.0,KOSEF Fn중소형,20760.0,105.0,-0.50%,0.0
1815.0,ARIRANG 태양광&ESS Fn,9840.0,195.0,-1.94%,0.0
1816.0,KBSTAR 미국장기국채선물(H),8735.0,155.0,-1.74%,0.0
1817.0,마이다스 200커버드콜5%OTM,13095.0,80.0,-0.61%,0.0
1818.0,KB 인버스 2X 은 선물 ETN(H),15675.0,955.0,+6.49%,0.0
1819.0,에셋플러스 글로벌영에이지액티브,11515.0,80.0,-0.69%,0.0
1820.0,TIGER KTOP30,9155.0,80.0,-0.87%,0.0
1821.0,TIMEFOLIO 탄소중립액티브,15545.0,70.0,+0.45%,0.0
1822.0,HANARO 미국S&P500,11075.0,50.0,-0.45%,0.0
1823.0,HANARO 유로존국채25년플러스(합성 H),48405.0,20.0,+0.04%,0.0
1824.0,신한 인버스 다우존스지수 선물 ETN(H),3870.0,25.0,+0.65%,0.0
1825.0,SOL 차이나육성산업액티브(합성),7035.0,55.0,+0.79%,0.0
1826.0,KB 인버스 KOSPI 200 선물 ETN,11050.0,5.0,-0.05%,0.0
1827.0,ACE 스마트밸류,12880.0,80.0,-0.62%,0.0
1828.0,KBSTAR 주식혼합,38575.0,275.0,-0.71%,0.0
1829.0,KBSTAR 글로벌주식분산액티브,10285.0,85.0,-0.82%,0.0
1830.0,HANARO 원자력iSelect,11845.0,255.0,-2.11%,0.0
1831.0,히어로즈 미국성장기업30액티브,10260.0,20.0,-0.19%,0.0
1832.0,KOSEF 코스닥150선물레버리지,6690.0,335.0,+5.27%,0.0
1833.0,TIGER S&P글로벌인프라(합성),11835.0,65.0,-0.55%,0.0
1834.0,KODEX MSCI모멘텀,12795.0,140.0,+1.11%,0.0
1835.0,BNK 미래전략기술액티브,10210.0,25.0,-0.24%,0.0
1836.0,KBSTAR 200고배당커버드콜ATM,6955.0,25.0,+0.36%,0.0
1837.0,ACE 스마트퀄리티,15275.0,30.0,-0.20%,0.0
1838.0,TIGER 금은선물(H),9535.0,50.0,-0.52%,0.0
1839.0,히어로즈 TDF2040액티브,10895.0,90.0,-0.82%,0.0
1840.0,KODEX 미국채울트라30년선물인버스(H),10865.0,270.0,+2.55%,0.0
1841.0,SOL 차이나태양광CSI(합성),6325.0,125.0,+2.02%,0.0
1842.0,ARIRANG 미국테크10iSelect,10050.0,175.0,-1.71%,0.0
1843.0,KODEX Fn멀티팩터,12560.0,40.0,-0.32%,0.0
1844.0,신한 인버스 2X 10년 국채선물 ETN,10760.0,0.0,0.00%,0.0
1845.0,대신 S&P WTI원유 선물 ETN,7515.0,205.0,-2.66%,0.0
1846.0,HANARO KRX기후변화솔루션,13660.0,160.0,+1.19%,0.0
1847.0,KB KOSDAQ 150 선물 ETN,10720.0,285.0,-2.59%,0.0
1848.0,ARIRANG 미국테크10레버리지iSelect(합성),10005.0,280.0,-2.72%,0.0
1849.0,TIGER 미국달러선물레버리지,12455.0,30.0,+0.24%,0.0
1850.0,히어로즈 TDF2030액티브,10650.0,35.0,-0.33%,0.0
1851.0,KBSTAR 국채선물3년,51540.0,90.0,-0.17%,0.0
1852.0,TIGER MSCI KOREA ESG유니버설,10305.0,0.0,0.00%,0.0
1853.0,KODEX 혁신기술테마액티브,12355.0,70.0,-0.56%,0.0
1854.0,메리츠 국채30년 ETN,7400.0,25.0,-0.34%,0.0
1855.0,ARIRANG 미국달러SOFR금리액티브(합성),49280.0,455.0,+0.93%,0.0
1856.0,KODEX 콩선물(H),14700.0,450.0,-2.97%,0.0
1857.0,KODEX TSE일본리츠(H),12205.0,25.0,-0.20%,0.0
1858.0,HANARO 글로벌반도체TOP10 SOLACTIVE,9765.0,200.0,-2.01%,0.0
1859.0,태영건설우,5600.0,60.0,-1.06%,500.0
1860.0,KB 레버리지 은 선물 ETN(H),14545.0,1015.0,-6.52%,0.0
1861.0,ACE 스마트로우볼,14535.0,30.0,-0.21%,0.0
1862.0,HANARO Fn K-메타버스MZ,7590.0,110.0,-1.43%,0.0
1863.0,HANARO CAPEX설비투자iSelect,11965.0,265.0,-2.17%,0.0
1864.0,TIGER 코스피중형주,14295.0,50.0,-0.35%,0.0
1865.0,ACE 스마트모멘텀,14270.0,25.0,-0.17%,0.0
1866.0,KODEX 한중반도체(합성),11830.0,0.0,0.00%,0.0
1867.0,대상홀딩스우,7750.0,0.0,0.00%,1000.0
1868.0,ARIRANG KS로우사이즈가중TR,15720.0,10.0,-0.06%,0.0
1869.0,KBSTAR 유로스탁스50(H),11780.0,105.0,-0.88%,0.0
1870.0,KBSTAR V&S셀렉트밸류,14085.0,135.0,-0.95%,0.0
1871.0,삼성 알루미늄 선물 ETN,7035.0,55.0,-0.78%,0.0
1872.0,TIGER 경기방어채권혼합,8780.0,50.0,+0.57%,0.0
1873.0,대신 2X 알루미늄 선물 ETN(H),6980.0,150.0,-2.10%,0.0
1874.0,TIGER 의료기기,17405.0,515.0,+3.05%,0.0
1875.0,KBSTAR 차이나항셍테크,6315.0,105.0,+1.69%,0.0
1876.0,KB 인버스 2X KOSPI 200 선물 ETN,13890.0,210.0,+1.54%,0.0
1877.0,KB 레버리지 구리 선물 ETN(H),13875.0,345.0,-2.43%,0.0
1878.0,남선알미우,22500.0,400.0,-1.75%,500.0
1879.0,일양약품우,15530.0,130.0,+0.84%,2500.0
1880.0,KBSTAR 글로벌농업경제MV,9860.0,5.0,-0.05%,0.0
1881.0,하나 인버스 2X 코스닥150 선물 ETN,6895.0,405.0,-5.55%,0.0
1882.0,ACE 중국본토CSI300레버리지(합성),3125.0,30.0,+0.97%,0.0
1883.0,대신 인버스 2X 코스닥 150 선물 ETN,6865.0,395.0,-5.44%,0.0
1884.0,ARIRANG S&P글로벌인프라,13595.0,55.0,+0.41%,0.0
1885.0,UNICORN R&D 액티브,11305.0,65.0,-0.57%,0.0
1886.0,KOSEF 독일DAX,10395.0,20.0,-0.19%,0.0
1887.0,KOSEF 차이나내수소비TOP CSI,9005.0,60.0,+0.67%,0.0
1888.0,ARIRANG 코스피,26995.0,50.0,-0.18%,0.0
1889.0,신한 인버스 2X Russell 2000 ETN,6720.0,75.0,+1.13%,0.0
1890.0,신한 레버리지 10년 국채선물 ETN,9585.0,0.0,0.00%,0.0
1891.0,KODEX 국채선물10년인버스,55150.0,160.0,+0.29%,0.0
1892.0,TRUE 인버스 2X HSCEI ETN(H),6605.0,170.0,-2.51%,0.0
1893.0,대신 천연가스 선물 ETN(H),6585.0,230.0,-3.37%,0.0
1894.0,ACE 스마트하이베타,13105.0,75.0,-0.57%,0.0
1895.0,KOSEF SK그룹대표주,11875.0,220.0,+1.89%,0.0
1896.0,HANARO Fn K-푸드,8690.0,40.0,+0.46%,0.0
1897.0,KODEX MSCI밸류,10750.0,95.0,-0.88%,0.0
1898.0,파워 고배당저변동성,26795.0,50.0,-0.19%,0.0
1899.0,HANARO Fn5G산업,11690.0,70.0,-0.60%,0.0
1900.0,KODEX 국채선물3년인버스,53535.0,0.0,0.00%,0.0
1901.0,ARIRANG KS모멘텀가중TR,14270.0,20.0,-0.14%,0.0
1902.0,HANARO KRX300,16045.0,5.0,+0.03%,0.0
1903.0,ARIRANG 글로벌MSCI(합성 H),16435.0,120.0,-0.72%,0.0
1904.0,메리츠 레버리지 미국채10년 ETN(H),6405.0,115.0,-1.76%,0.0
1905.0,메리츠 STAR 50 ETN,6390.0,10.0,-0.16%,0.0
1906.0,KOSEF 차이나A50커넥트레버리지MSCI(합성H),9805.0,0.0,0.00%,0.0
1907.0,삼성 HSCEI ETN(H),6365.0,0.0,0.00%,0.0
1908.0,KB 레버리지 KRX 리츠 TOP 10 ETN,6360.0,0.0,0.00%,0.0
1909.0,KBSTAR 헬스케어,11545.0,420.0,+3.78%,0.0
1910.0,동원시스템즈우,24000.0,550.0,-2.24%,5000.0
1911.0,TIGER 차이나항셍25,14060.0,170.0,+1.22%,0.0
1912.0,대신 인버스 철광석 선물 ETN(H) B,6310.0,245.0,+4.04%,0.0
1913.0,금강공업우,10650.0,40.0,+0.38%,1000.0
1914.0,ACE 중국과창판STAR50,6965.0,15.0,+0.22%,0.0
1915.0,마이티 코스피100,26065.0,150.0,-0.57%,0.0
1916.0,동부건설우,27700.0,50.0,-0.18%,5000.0
1917.0,TIMEFOLIO K컬처액티브,8885.0,95.0,-1.06%,0.0
1918.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9565.0,0.0,0.00%,0.0
1919.0,한양증권우,11840.0,0.0,0.00%,5000.0
1920.0,KB KOSPI 200 선물 ETN,8870.0,65.0,-0.73%,0.0
1921.0,크라운해태홀딩스우,10300.0,110.0,+1.08%,500.0
1922.0,KODEX K-이노베이션액티브,11185.0,50.0,-0.45%,0.0
1923.0,TIGER 200커버드콜5%OTM,12295.0,90.0,-0.73%,0.0
1924.0,WOORI AI ESG액티브,8780.0,30.0,-0.34%,0.0
1925.0,KODEX 최소변동성,10235.0,155.0,-1.49%,0.0
1926.0,ACE Fn5G플러스,8750.0,120.0,-1.35%,0.0
1927.0,대신 S&P500 VIX S/T 선물 ETN,6080.0,185.0,+3.14%,0.0
1928.0,KBSTAR 글로벌자산배분액티브,10100.0,20.0,+0.20%,0.0
1929.0,대원전선우,2305.0,50.0,-2.12%,500.0
1930.0,HANARO 글로벌신재생에너지MSCI(합성),8625.0,195.0,-2.21%,0.0
1931.0,HANARO 글로벌생성형AI액티브,10035.0,315.0,-3.04%,0.0
1932.0,HANARO 고배당,10915.0,20.0,-0.18%,0.0
1933.0,KBSTAR 수출주,11995.0,45.0,-0.37%,0.0
1934.0,코리아써키트2우B,7640.0,60.0,+0.79%,500.0
1935.0,HANARO 농업융복합산업,10880.0,40.0,-0.37%,0.0
1936.0,KODEX 경기소비재,8540.0,5.0,-0.06%,0.0
1937.0,ARIRANG 고배당저변동50,10800.0,0.0,0.00%,0.0
1938.0,삼성 항셍테크 ETN(H),5930.0,90.0,-1.50%,0.0
1939.0,TIGER 모멘텀,24665.0,170.0,-0.68%,0.0
1940.0,ARIRANG KS밸류가중TR,14765.0,35.0,-0.24%,0.0
1941.0,TIGER 200 산업재,6555.0,45.0,-0.68%,0.0
